agency_code,class_code,distance,time,price
2,2,806.48,2.09,1219.71
0,1,277.7,0.72,949.99
0,1,277.7,0.72,1096.58
0,1,535.4,1.39,1244.73
0,1,535.4,1.39,1110.76
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
0,0,250.68,0.65,467.6
0,0,250.68,0.65,546.04
1,1,277.7,0.72,847.83
1,1,277.7,0.72,1009.71
2,0,522.34,1.36,615.26
2,0,522.34,1.36,494.29
0,1,806.48,2.09,1614.7
0,1,806.48,2.09,1512.09
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
2,1,168.22,0.44,644.16
2,1,168.22,0.44,595.09
2,1,250.68,0.65,778.01
2,1,250.68,0.65,855.82
2,2,573.81,1.49,1030.13
2,2,573.81,1.49,714.86
2,0,650.1,1.69,877.56
2,0,650.1,1.69,743.54
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
2,2,168.22,0.44,441.34
2,2,168.22,0.44,438.74
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
1,1,277.7,0.72,847.83
1,1,277.7,0.72,1009.71
0,2,650.1,1.69,1215.45
0,2,650.1,1.69,1021.53
2,2,573.81,1.49,1030.13
2,2,573.81,1.49,714.86
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
0,0,522.34,1.36,621.36
0,0,522.34,1.36,534.41
2,1,806.48,2.09,1754.17
2,1,806.48,2.09,1518.88
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
1,1,535.4,1.39,1262.23
1,1,535.4,1.39,1038.95
1,1,650.1,1.69,1473.41
1,1,650.1,1.69,1376.09
2,0,168.22,0.44,381.83
2,0,168.22,0.44,367.22
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
1,1,573.81,1.49,1310.32
1,1,573.81,1.49,930.34
1,1,277.7,0.72,847.83
1,1,277.7,0.72,1009.71
0,2,573.81,1.49,1031.59
0,2,573.81,1.49,697.65
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
2,0,806.48,2.09,946.55
2,0,806.48,2.09,849.52
0,1,535.4,1.39,1244.73
0,1,535.4,1.39,1110.76
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
2,2,168.22,0.44,441.34
2,2,168.22,0.44,438.74
2,1,168.22,0.44,644.16
2,1,168.22,0.44,595.09
2,1,650.1,1.69,1545.78
2,1,650.1,1.69,1387.89
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
2,1,522.34,1.36,1114.75
2,1,522.34,1.36,961.85
0,2,806.48,2.09,1363.27
0,2,806.48,2.09,1139.93
0,0,277.7,0.72,506.56
0,0,277.7,0.72,583.6
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
2,1,168.22,0.44,644.16
2,1,168.22,0.44,595.09
0,1,650.1,1.69,1581.8
0,1,650.1,1.69,1389.37
1,1,277.7,0.72,847.83
1,1,277.7,0.72,1009.71
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
1,1,650.1,1.69,1473.41
1,1,650.1,1.69,1376.09
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
2,0,168.22,0.44,381.83
2,0,168.22,0.44,367.22
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
1,1,535.4,1.39,1262.23
1,1,535.4,1.39,1038.95
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
0,0,250.68,0.65,467.6
0,0,250.68,0.65,546.04
0,0,573.81,1.49,808.63
0,0,573.81,1.49,478.02
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
0,0,573.81,1.49,808.63
0,0,573.81,1.49,478.02
0,0,168.22,0.44,375.51
0,0,168.22,0.44,335.16
0,2,806.48,2.09,1363.27
0,2,806.48,2.09,1139.93
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
2,1,250.68,0.65,778.01
2,1,250.68,0.65,855.82
2,1,650.1,1.69,1545.78
2,1,650.1,1.69,1387.89
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,1,168.22,0.44,644.16
2,1,168.22,0.44,595.09
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
0,0,573.81,1.49,808.63
0,0,573.81,1.49,478.02
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
2,0,522.34,1.36,615.26
2,0,522.34,1.36,494.29
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
0,2,573.81,1.49,1031.59
0,2,573.81,1.49,697.65
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
0,1,650.1,1.69,1581.8
0,1,650.1,1.69,1389.37
2,1,168.22,0.44,644.16
2,1,168.22,0.44,595.09
0,0,277.7,0.72,506.56
0,0,277.7,0.72,583.6
2,0,168.22,0.44,381.83
2,0,168.22,0.44,367.22
2,1,168.22,0.44,644.16
2,1,168.22,0.44,595.09
2,0,650.1,1.69,877.56
2,0,650.1,1.69,743.54
2,0,522.34,1.36,615.26
2,0,522.34,1.36,494.29
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,2,573.81,1.49,1030.13
2,2,573.81,1.49,714.86
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,0,522.34,1.36,615.26
2,0,522.34,1.36,494.29
0,1,277.7,0.72,949.99
0,1,277.7,0.72,1096.58
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
0,0,522.34,1.36,621.36
0,0,522.34,1.36,534.41
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
2,0,250.68,0.65,411.05
2,0,250.68,0.65,470.16
2,0,250.68,0.65,411.05
2,0,250.68,0.65,470.16
0,2,573.81,1.49,1031.59
0,2,573.81,1.49,697.65
0,2,650.1,1.69,1215.45
0,2,650.1,1.69,1021.53
0,1,522.34,1.36,1149.38
0,1,522.34,1.36,904.66
2,0,573.81,1.49,764.53
2,0,573.81,1.49,544.86
0,0,650.1,1.69,886.9
0,0,650.1,1.69,750.92
2,0,250.68,0.65,411.05
2,0,250.68,0.65,470.16
0,1,277.7,0.72,949.99
0,1,277.7,0.72,1096.58
2,0,250.68,0.65,411.05
2,0,250.68,0.65,470.16
0,1,250.68,0.65,732.89
0,1,250.68,0.65,953.32
0,1,650.1,1.69,1581.8
0,1,650.1,1.69,1389.37
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
2,0,168.22,0.44,381.83
2,0,168.22,0.44,367.22
2,2,573.81,1.49,1030.13
2,2,573.81,1.49,714.86
0,1,535.4,1.39,1244.73
0,1,535.4,1.39,1110.76
2,0,806.48,2.09,946.55
2,0,806.48,2.09,849.52
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
0,0,573.81,1.49,808.63
0,0,573.81,1.49,478.02
2,1,573.81,1.49,1341.21
2,1,573.81,1.49,857.32
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
2,0,168.22,0.44,381.83
2,0,168.22,0.44,367.22
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
2,0,250.68,0.65,411.05
2,0,250.68,0.65,470.16
1,1,650.1,1.69,1473.41
1,1,650.1,1.69,1376.09
0,0,277.7,0.72,506.56
0,0,277.7,0.72,583.6
0,1,535.4,1.39,1244.73
0,1,535.4,1.39,1110.76
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
0,1,535.4,1.39,1244.73
0,1,535.4,1.39,1110.76
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
0,2,650.1,1.69,1215.45
0,2,650.1,1.69,1021.53
2,1,250.68,0.65,778.01
2,1,250.68,0.65,855.82
2,2,168.22,0.44,441.34
2,2,168.22,0.44,438.74
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
2,0,573.81,1.49,764.53
2,0,573.81,1.49,544.86
2,0,250.68,0.65,411.05
2,0,250.68,0.65,470.16
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
0,0,522.34,1.36,621.36
0,0,522.34,1.36,534.41
0,1,535.4,1.39,1244.73
0,1,535.4,1.39,1110.76
2,2,277.7,0.72,691.99
2,2,277.7,0.72,851.15
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
1,1,277.7,0.72,847.83
1,1,277.7,0.72,1009.71
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
2,1,573.81,1.49,1341.21
2,1,573.81,1.49,857.32
1,1,806.48,2.09,1609.81
1,1,806.48,2.09,1566.26
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
2,1,650.1,1.69,1545.78
2,1,650.1,1.69,1387.89
0,0,250.68,0.65,467.6
0,0,250.68,0.65,546.04
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
2,0,573.81,1.49,764.53
2,0,573.81,1.49,544.86
2,2,168.22,0.44,441.34
2,2,168.22,0.44,438.74
1,1,277.7,0.72,847.83
1,1,277.7,0.72,1009.71
0,0,573.81,1.49,808.63
0,0,573.81,1.49,478.02
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
0,0,522.34,1.36,621.36
0,0,522.34,1.36,534.41
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
2,1,573.81,1.49,1341.21
2,1,573.81,1.49,857.32
2,2,277.7,0.72,691.99
2,2,277.7,0.72,851.15
0,2,573.81,1.49,1031.59
0,2,573.81,1.49,697.65
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
0,2,806.48,2.09,1363.27
0,2,806.48,2.09,1139.93
0,1,522.34,1.36,1149.38
0,1,522.34,1.36,904.66
0,2,168.22,0.44,536.98
0,2,168.22,0.44,447.53
0,2,573.81,1.49,1031.59
0,2,573.81,1.49,697.65
1,1,650.1,1.69,1473.41
1,1,650.1,1.69,1376.09
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
2,0,250.68,0.65,411.05
2,0,250.68,0.65,470.16
0,1,522.34,1.36,1149.38
0,1,522.34,1.36,904.66
2,1,650.1,1.69,1545.78
2,1,650.1,1.69,1387.89
0,2,650.1,1.69,1215.45
0,2,650.1,1.69,1021.53
0,0,522.34,1.36,621.36
0,0,522.34,1.36,534.41
2,2,277.7,0.72,691.99
2,2,277.7,0.72,851.15
0,2,168.22,0.44,536.98
0,2,168.22,0.44,447.53
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,0,522.34,1.36,615.26
2,0,522.34,1.36,494.29
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
2,2,573.81,1.49,1030.13
2,2,573.81,1.49,714.86
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
0,0,650.1,1.69,886.9
0,0,650.1,1.69,750.92
2,1,650.1,1.69,1545.78
2,1,650.1,1.69,1387.89
2,1,250.68,0.65,778.01
2,1,250.68,0.65,855.82
2,0,522.34,1.36,615.26
2,0,522.34,1.36,494.29
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
0,1,277.7,0.72,949.99
0,1,277.7,0.72,1096.58
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
0,0,250.68,0.65,467.6
0,0,250.68,0.65,546.04
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
2,2,168.22,0.44,441.34
2,2,168.22,0.44,438.74
2,2,573.81,1.49,1030.13
2,2,573.81,1.49,714.86
0,1,522.34,1.36,1149.38
0,1,522.34,1.36,904.66
2,1,522.34,1.36,1114.75
2,1,522.34,1.36,961.85
2,1,650.1,1.69,1545.78
2,1,650.1,1.69,1387.89
0,0,522.34,1.36,621.36
0,0,522.34,1.36,534.41
2,0,650.1,1.69,877.56
2,0,650.1,1.69,743.54
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
0,2,522.34,1.36,826.72
0,2,522.34,1.36,684.85
2,0,573.81,1.49,764.53
2,0,573.81,1.49,544.86
0,2,650.1,1.69,1215.45
0,2,650.1,1.69,1021.53
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
1,1,806.48,2.09,1609.81
1,1,806.48,2.09,1566.26
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
0,0,250.68,0.65,467.6
0,0,250.68,0.65,546.04
2,1,250.68,0.65,778.01
2,1,250.68,0.65,855.82
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
2,1,168.22,0.44,644.16
2,1,168.22,0.44,595.09
1,1,250.68,0.65,749.85
1,1,250.68,0.65,979.56
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
1,1,806.48,2.09,1609.81
1,1,806.48,2.09,1566.26
0,1,277.7,0.72,949.99
0,1,277.7,0.72,1096.58
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
2,1,573.81,1.49,1341.21
2,1,573.81,1.49,857.32
0,0,573.81,1.49,808.63
0,0,573.81,1.49,478.02
0,2,806.48,2.09,1363.27
0,2,806.48,2.09,1139.93
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
2,1,806.48,2.09,1754.17
2,1,806.48,2.09,1518.88
2,1,522.34,1.36,1114.75
2,1,522.34,1.36,961.85
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
2,1,522.34,1.36,1114.75
2,1,522.34,1.36,961.85
2,1,806.48,2.09,1754.17
2,1,806.48,2.09,1518.88
0,0,277.7,0.72,506.56
0,0,277.7,0.72,583.6
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
0,0,277.7,0.72,506.56
0,0,277.7,0.72,583.6
0,2,168.22,0.44,536.98
0,2,168.22,0.44,447.53
1,1,277.7,0.72,847.83
1,1,277.7,0.72,1009.71
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
0,1,522.34,1.36,1149.38
0,1,522.34,1.36,904.66
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
0,1,806.48,2.09,1614.7
0,1,806.48,2.09,1512.09
2,1,650.1,1.69,1545.78
2,1,650.1,1.69,1387.89
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
0,0,522.34,1.36,621.36
0,0,522.34,1.36,534.41
1,1,250.68,0.65,749.85
1,1,250.68,0.65,979.56
1,1,535.4,1.39,1262.23
1,1,535.4,1.39,1038.95
0,0,522.34,1.36,621.36
0,0,522.34,1.36,534.41
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
0,2,522.34,1.36,826.72
0,2,522.34,1.36,684.85
2,1,168.22,0.44,644.16
2,1,168.22,0.44,595.09
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
1,1,650.1,1.69,1473.41
1,1,650.1,1.69,1376.09
0,2,650.1,1.69,1215.45
0,2,650.1,1.69,1021.53
0,0,168.22,0.44,375.51
0,0,168.22,0.44,335.16
0,0,650.1,1.69,886.9
0,0,650.1,1.69,750.92
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
0,2,522.34,1.36,826.72
0,2,522.34,1.36,684.85
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
1,1,573.81,1.49,1310.32
1,1,573.81,1.49,930.34
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
0,1,522.34,1.36,1149.38
0,1,522.34,1.36,904.66
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
2,0,250.68,0.65,411.05
2,0,250.68,0.65,470.16
0,0,168.22,0.44,375.51
0,0,168.22,0.44,335.16
0,2,168.22,0.44,536.98
0,2,168.22,0.44,447.53
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
0,2,168.22,0.44,536.98
0,2,168.22,0.44,447.53
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
0,1,250.68,0.65,732.89
0,1,250.68,0.65,953.32
0,1,522.34,1.36,1149.38
0,1,522.34,1.36,904.66
1,1,535.4,1.39,1262.23
1,1,535.4,1.39,1038.95
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
1,1,535.4,1.39,1262.23
1,1,535.4,1.39,1038.95
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
1,1,806.48,2.09,1609.81
1,1,806.48,2.09,1566.26
1,1,573.81,1.49,1310.32
1,1,573.81,1.49,930.34
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
2,1,806.48,2.09,1754.17
2,1,806.48,2.09,1518.88
1,1,573.81,1.49,1310.32
1,1,573.81,1.49,930.34
2,0,573.81,1.49,764.53
2,0,573.81,1.49,544.86
1,1,806.48,2.09,1609.81
1,1,806.48,2.09,1566.26
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
1,1,535.4,1.39,1262.23
1,1,535.4,1.39,1038.95
0,2,806.48,2.09,1363.27
0,2,806.48,2.09,1139.93
2,0,168.22,0.44,381.83
2,0,168.22,0.44,367.22
1,1,250.68,0.65,749.85
1,1,250.68,0.65,979.56
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
0,2,650.1,1.69,1215.45
0,2,650.1,1.69,1021.53
0,0,650.1,1.69,886.9
0,0,650.1,1.69,750.92
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
0,1,650.1,1.69,1581.8
0,1,650.1,1.69,1389.37
2,2,277.7,0.72,691.99
2,2,277.7,0.72,851.15
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
0,1,806.48,2.09,1614.7
0,1,806.48,2.09,1512.09
0,2,573.81,1.49,1031.59
0,2,573.81,1.49,697.65
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
0,0,168.22,0.44,375.51
0,0,168.22,0.44,335.16
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
1,1,650.1,1.69,1473.41
1,1,650.1,1.69,1376.09
0,2,168.22,0.44,536.98
0,2,168.22,0.44,447.53
2,1,250.68,0.65,778.01
2,1,250.68,0.65,855.82
0,2,168.22,0.44,536.98
0,2,168.22,0.44,447.53
0,2,277.7,0.72,661.32
0,2,277.7,0.72,831.7
1,1,250.68,0.65,749.85
1,1,250.68,0.65,979.56
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
0,1,806.48,2.09,1614.7
0,1,806.48,2.09,1512.09
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
0,2,573.81,1.49,1031.59
0,2,573.81,1.49,697.65
0,1,806.48,2.09,1614.7
0,1,806.48,2.09,1512.09
1,1,522.34,1.36,1052.6
1,1,522.34,1.36,980.4
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
2,1,806.48,2.09,1754.17
2,1,806.48,2.09,1518.88
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
0,1,250.68,0.65,732.89
0,1,250.68,0.65,953.32
0,1,650.1,1.69,1581.8
0,1,650.1,1.69,1389.37
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
2,1,573.81,1.49,1341.21
2,1,573.81,1.49,857.32
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
1,1,573.81,1.49,1310.32
1,1,573.81,1.49,930.34
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
2,2,573.81,1.49,1030.13
2,2,573.81,1.49,714.86
0,0,168.22,0.44,375.51
0,0,168.22,0.44,335.16
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
2,0,650.1,1.69,877.56
2,0,650.1,1.69,743.54
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
2,1,806.48,2.09,1754.17
2,1,806.48,2.09,1518.88
0,2,650.1,1.69,1215.45
0,2,650.1,1.69,1021.53
1,1,250.68,0.65,749.85
1,1,250.68,0.65,979.56
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
0,2,168.22,0.44,536.98
0,2,168.22,0.44,447.53
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
0,0,806.48,2.09,972.12
0,0,806.48,2.09,882.99
0,1,650.1,1.69,1581.8
0,1,650.1,1.69,1389.37
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
2,2,806.48,2.09,1328.88
2,2,806.48,2.09,1219.71
2,0,650.1,1.69,877.56
2,0,650.1,1.69,743.54
0,0,168.22,0.44,375.51
0,0,168.22,0.44,335.16
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
1,1,650.1,1.69,1473.41
1,1,650.1,1.69,1376.09
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
0,0,250.68,0.65,467.6
0,0,250.68,0.65,546.04
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
2,0,168.22,0.44,381.83
2,0,168.22,0.44,367.22
2,1,522.34,1.36,1114.75
2,1,522.34,1.36,961.85
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
0,2,250.68,0.65,652.47
0,2,250.68,0.65,748.52
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
0,2,250.68,0.65,652.47
0,2,250.68,0.65,748.52
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
2,0,650.1,1.69,877.56
2,0,650.1,1.69,743.54
2,2,650.1,1.69,1146.95
2,2,650.1,1.69,1116.83
0,2,806.48,2.09,1363.27
0,2,806.48,2.09,1139.93
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
2,2,573.81,1.49,1030.13
2,2,573.81,1.49,714.86
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
0,0,535.4,1.39,659.43
0,0,535.4,1.39,563.71
0,2,806.48,2.09,1363.27
0,2,806.48,2.09,1139.93
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
0,2,250.68,0.65,652.47
0,2,250.68,0.65,748.52
0,1,535.4,1.39,1244.73
0,1,535.4,1.39,1110.76
2,1,806.48,2.09,1754.17
2,1,806.48,2.09,1518.88
2,0,650.1,1.69,877.56
2,0,650.1,1.69,743.54
2,1,277.7,0.72,870.91
2,1,277.7,0.72,1069.61
0,2,535.4,1.39,959.91
0,2,535.4,1.39,793.15
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
0,0,650.1,1.69,886.9
0,0,650.1,1.69,750.92
2,1,522.34,1.36,1114.75
2,1,522.34,1.36,961.85
0,0,650.1,1.69,886.9
0,0,650.1,1.69,750.92
2,1,573.81,1.49,1341.21
2,1,573.81,1.49,857.32
0,2,573.81,1.49,1031.59
0,2,573.81,1.49,697.65
2,2,522.34,1.36,834.61
2,2,522.34,1.36,774.52
2,2,535.4,1.39,991.22
2,2,535.4,1.39,832.77
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
2,2,250.68,0.65,541.59
2,2,250.68,0.65,660.25
0,1,573.81,1.49,1446.34
0,1,573.81,1.49,949.58
2,1,535.4,1.39,1185.95
2,1,535.4,1.39,1069.12
0,1,250.68,0.65,732.89
0,1,250.68,0.65,953.32
0,1,168.22,0.44,620.16
0,1,168.22,0.44,563.0
1,1,168.22,0.44,684.65
1,1,168.22,0.44,668.19
2,0,277.7,0.72,517.82
2,0,277.7,0.72,629.54
0,0,650.1,1.69,886.9
0,0,650.1,1.69,750.92
0,1,250.68,0.65,732.89
0,1,250.68,0.65,953.32
1,1,535.4,1.39,1262.23
1,1,535.4,1.39,1038.95
2,0,650.1,1.69,877.56
2,0,650.1,1.69,743.54
2,0,535.4,1.39,674.16
2,0,535.4,1.39,615.59
1,1,535.4,1.39,1262.23
1,1,535.4,1.39,1038.95
2,1,806.48,2.09,1754.17
